1,1605_2023,8 Mar 2023,13.03/SPP/212/III/2023,CAPEX,CV Talenta Tehnic,13.03/SP/Sawit/114/XII/2022,19/12/2022,,13.03/BAST/32/SP.114/I/2023,07/01/2023,,Pembayaran rampung atas Perbaikan Generator Turbine Uap di PKS Pamukan Kontrak No. 13.03/SP/Sawit/114/XII/2023,85.900.480,KEUANGAN,08/03/2023,15/03/2023,,85.900.480,85.900.480,0,,,0,0,,85.900.480,,,85.900.480,22/07/2024,,,,,,,,,,,,,85.900.480,0,0,Pekerjaan Pembangunan Mesin dan Instalasi,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  85.900.480 ,  - ,  - ,  - ,  - ,  - ,  85.900.480 ,  85.900.480 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  85.900.480 ,0
1,2153_2023,4 Apr 2023,13.03/SPP/297/IV/2023,CAPEX,CV Talenta Tehnic,13.03/SP/Sawit/103/XI/2022,,,,,,"Pembayaran Rampung atas Rekondisi 14 (Empat Belas) Unit Lori Kapasitas 2,5 Ton TBS di PKS Samuntai sesuai Kontrak No. 13.03/SP/Sawit/103/XI/2022",280.255.766,KEUANGAN,04/04/2023,13/04/2023,,280.255.766,280.255.766,0,,,0,0,,280.255.766,,,100.000.000,01/04/2024,180.255.766,10/06/2024,,,,,,,,,,,280.255.766,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  100.000.000 ,  - ,  180.255.766 ,  - ,  - ,  - ,  - ,  - ,  - ,  280.255.766 ,  280.255.766 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  280.255.766 ,0
1,3803_2023,26 Jun 2023,13.03/SPP/515/VI/2023,OPEX,CV Talenta Tehnic,13.03/05/06/OPL/2023,30/05/2023,,PASAM/BAPBM/29/VI/2023,14/06/2023,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB Kontrak No. 13.03/05/OPL/2023,15.762.000,KEUANGAN,03/07/2023,05/07/2023,,15.762.000,15.762.000,0,,,0,0,,15.762.000,,,15.762.000,22/07/2024,,,,,,,,,,,,,15.762.000,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  15.762.000 ,  - ,  - ,  - ,  - ,  - ,  15.762.000 ,  15.762.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  15.762.000 ,0
1,3693_2023,26 Jun 2023,13.03/SPP/498/VI/2023 ,OPEX,CV Talenta Tehnic,13.03/15/58/OPL/2023,30/05/2023,,PASAM/BAPBM/.../VI/2023,14/06/2023,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/15/58/OPL/2023,19.536.000,KEUANGAN,26/06/2023,30/06/2023,,19.536.000,19.536.000,0,,,0,0,,19.536.000,,,19.536.000,22/07/2024,,,,,,,,,,,,,19.536.000,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  19.536.000 ,  - ,  - ,  - ,  - ,  - ,  19.536.000 ,  19.536.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  19.536.000 ,0
1,0672_2023,30 Jan 2023,13.06/13.04/SPP/173/I/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,"Biaya jasa Layanan Telkom Solution Penyediaan Managed Service Sistem Manajemen Agro Industri berbasis ERP, bulan Pemakaian Desember 2022 tagihan bulan Januari 2023",302.542.362,KEUANGAN,31/01/2023,01/02/2023,,302.542.362,302.542.362,0,,,0,0,,0,,,,,,,,,,,,,,,302.542.362,25/01/2024,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  302.542.362 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,0918_2023,6 Feb 2023,13.06/13.04/SPP/225/II/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,Biaya sewa Layanan Telkom Solution Astinet Penyediaan Internet di Kantor Direksi PTPN XIII Pontianak bulan Pemakaian November 2022 tagihan Bulan Desember 2022,302.542.362,KEUANGAN,07/02/2023,09/02/2023,,302.542.362,302.542.362,0,,,0,0,,0,,,,,,,,,,,,,,,302.542.362,11/10/2023,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  302.542.362 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  - ,302.542.362
1,1578_2023,7 Mar 2023,13.06/13.04/SPP/298/III/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,Biaya Jasa Layanan Telkom Solution Penyediaan Managed Service Sistem Manajemen Agro Industri berbasis ERP bulan Pemakaian Januari 2023 tagihan Februari 2023,302.542.362,KEUANGAN,07/03/2023,,,0,302.542.362,0,,,0,0,,302.542.362,,,,,,,,,,,,,,,302.542.362,26/07/2024,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,3336_2023,8 Jun 2023,13.06/13.04/SPP/390/V/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,Biaya Jasa Layanan Telkom Solution penyediaan managet Service sistem management Agro Industri berbasis ERP bulan Pemakaian Februari 2023 tagihan bulan Maret 2023,302.542.362,KEUANGAN,08/06/2023,12/06/2023,,302.542.362,302.542.362,0,,,0,0,,302.542.362,,,,,,,,,,,,,,,302.542.362,26/07/2024,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,3335_2023,8 Jun 2023,13.06/13.04/SPP/391/V/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,Biaya Jasa Layanan Telkom Solution penyediaan managet Service sistem Management Agro Industri berbasis ERP bulan Pemakaian Maret 2023 tagihan bulan April 2023,302.542.362,KEUANGAN,08/06/2023,12/06/2023,,302.542.362,302.542.362,0,,,0,0,,302.542.362,,,,,,,,,,,,,,,302.542.362,26/07/2024,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,4191_2023,24 Jul 2023,13.06/13.04/SPP/453/VII/2023,OPEX,PT Telekomunikasi Indonesia Tbk,13.00/SP/20/XII/18,,,,,,"Biaya Jasa layanan Telkom solution penyediaan managed service sistem manajemen Agro Industri berbasis ERP, bulan pemakaian Mei 2023 tagihan bulan Juni 2023",302.542.362,KEUANGAN,24/07/2023,24/07/2023,,302.542.362,302.542.362,0,4100214117,5200903113,0,0,,0,,24 Jul 2023,302.542.362,03/09/2024,,,,,,,,,,,,,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,4192_2023,24 Jul 2023,13.06/13.04/SPP/454/VII/2023,OPEX,PT Telekomunikasi Indonesia Tbk,13.00/SP/20/XII/18,,,,,,"Biaya Jasa layanan Telkom solution penyediaan managed service sistem manajemen Agro Industri berbasis ERP, bulan pemakaian April 2023 tagihan bulan Mei 2023",302.542.362,KEUANGAN,24/07/2023,24/07/2023,,302.542.362,302.542.362,0,4100214116,5200903110,0,0,,0,,24 Jul 2023,302.542.362,03/09/2024,,,,,,,,,,,,,302.542.362,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  302.542.362 ,  - ,  - ,  - ,  302.542.362 ,  302.542.362 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  302.542.362 ,0
1,6353_2023,1 Nov 2023,13.06/13.04/699/XI/2023,OPEX,PT Telekomunikasi Indonesia Tbk,,,,,,,Biaya Jasa Layanan Telkom Solution Penyediaan Managed Service Sistem Manajemen Agro Industri berbasis ERP bulan Pemakaian Juni 2023 tagihan bulan Juli 2023,305.002.056,KEUANGAN,02/11/2023,03/11/2023,,305.002.056,305.002.056,0,,,0,0,,305.002.056,,,305.002.056,28 Jun 2024,,,,,,,,,,,,,305.002.056,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  305.002.056 ,  - ,  - ,  - ,  - ,  - ,  - ,  305.002.056 ,  305.002.056 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  305.002.056 ,0
1,6354_2023,1 Nov 2023,13.06/13.04/700/XI/2023,OPEX,PT Telekomunikasi Indonesia Tbk,13.00/SP/20/XII/18,,,,,,Biaya Jasa Layanan Telkom Solution Penyediaan Managed Service Sistem Manajemen Agro Industri berbasis ERP bulan Pemakaian Juli 2023 tagihan bulan Agustus 2023,305.002.056,KEUANGAN,02/11/2023,03/11/2023,,305.002.056,305.002.056,0,4100224539,5200987076,0,0,,0,,,305.002.056,3 Sep 2024,,,,,,,,,,,,,305.002.056,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  305.002.056 ,  - ,  - ,  - ,  305.002.056 ,  305.002.056 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  305.002.056 ,0
1,6355_2023,1 Nov 2023,13.06/13.04/701/XI/2023,OPEX,PT Telekomunikasi Indonesia Tbk,13.00/SP/20/XII/18,,,,,,Biaya Jasa Layanan Telkom Solution Penyediaan Managed Service Sistem Manajemen Agro Industri berbasis ERP bulan Pemakaian Agustus 2023 tagihan bulan September 2023,305.002.056,KEUANGAN,02/11/2023,03/11/2023,,305.002.056,305.002.056,0,4100224540,5200987077,0,0,,0,,31 Okt 2023,305.002.056,3 Sep 2024,,,,,,,,,,,,,305.002.056,0,0,Biaya Pemeliharaan Perlengkapan Kantor,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  305.002.056 ,  - ,  - ,  - ,  305.002.056 ,  305.002.056 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  305.002.056 ,0
1,6773,15 Des 2022,13.03/SPP/1071/XII/2022,CAPEX,CV Tehnik Agung Perkasa,13.03/SP/Sawit/24/IV/2022,,,,,,"Pembayaran rampung atas Perbaikan pelapisan Body, Bahu dan Liner Rebusan No 2 dan 3 di PKS Pelaihari Kalsel Kontrak No 13.03/SP/Sawit/24/IV/2022",1.548.853.883,KEUANGAN,15/12/2022,16/12/2022,,1.548.853.883,1.548.853.883,0,,,0,0,,1.548.853.883,,,505.144.064,18/12/2023,350.000.000,07/11/2023,250.000.000,31/05/2024,443.709.819,22/07/2024,,,,,,,1.548.853.883,0,0,Pekerjaan Pembangunan Mesin dan Instalasi,,0,0,0,0,0,0,0,  855.144.064 ,  - ,  - ,  - ,  - ,  250.000.000 ,  - ,  443.709.819 ,  - ,  - ,  - ,  - ,  - ,  693.709.819 ,  1.548.853.883 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  693.709.819 ,855.144.064
1,2725_2023,8 Mei 2023,13.03/SPP/380/V/2023,OPEX,CV Tehnik Agung Perkasa,13.03/14/01/SPK/2023      13.03/15/35/SPK/2023      13.03/15/44/OPL/2023,,,,,,Pembayaran atas Pembelian barang dan Jasa sesuai SPK dan OPL No. 13.03/14/01/SPK/2023 dan 13.03/15/35/SPK/2023 dan 13.03/15/44/OPL/2023,186.813.000,KEUANGAN,09/05/2023,12/05/2023,,186.813.000,186.813.000,0,,,0,0,,186.813.000,,,186.813.000,01/04/2024,,,,,,,,,,,,,186.813.000,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  186.813.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  186.813.000 ,  186.813.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  186.813.000 ,0
1,3141_2023,29 Mei 2023,13.03/SPP/439/V/2023,CAPEX,CV Tehnik Agung Perkasa,13.03/SP/Sawit/27/IV/2022,,,,,,Pembayaran rampung atas Mayor Service Genset No. 3 Merk Cummin 500 KW Type QSX 15 G-8 di PKS Rimba Belian Kontrak No. 13.03/SP/Sawit/27/IV/2022,317.161.715,KEUANGAN,29/05/2023,08/06/2023,,317.161.715,317.161.715,0,,,0,0,,317.161.715,,,,,,,,,,,,,,,317.161.715,25/01/2024,317.161.715,0,0,,,0,0,0,0,0,0,0,  - ,  317.161.715 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  317.161.715 ,  317.161.715 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  317.161.715 ,0
1,3650_2023,22 Jun 2023,13.03/SPP/493/VI/2023,OPEX,CV Tehnik Agung Perkasa,13.03/SP/Sawit/92/X/2022,,,,,,Perbaikan 1 Unit Turbin No. 1 Merk J Nadrowski Kapasitas 640 KVA di PKS Samuntai Kaltim dan Kontrak No. 13.03/SP/Sawit/92/X/2022,171.502.108,KEUANGAN,22/06/2023,,"kembali ke tekpol, perbaikan BA, diterima oleh Rimdo 26/6/2023, diterima kembali 24/7/23",0,171.502.108,0,,,0,0,,171.502.108,,,171.502.108,01/04/2024,,,,,,,,,,,,,171.502.108,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  171.502.108 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  171.502.108 ,  171.502.108 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  171.502.108 ,0
1,3804_2023,27 Jun 2023,13.03/SPP/517/VI/2023,OPEX,CV Tehnik Agung Perkasa,13.03/05/05/SPK/2023,,,,,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/05/05/SPK/2023,58.608.000,KEUANGAN,03/07/2023,05/07/2023,,58.608.000,58.608.000,0,,,0,0,,58.608.000,,,58.608.000,01/04/2024,,,,,,,,,,,,,58.608.000,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  58.608.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  58.608.000 ,  58.608.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  58.608.000 ,0
1,4066_2023,17 Jul 2023,13.03/SPP/551/VII/2023,OPEX,CV Tehnik Agung Perkasa,13.03/05/06/SPK/2023,16/06/2023,,,,,Pembayaran atas pembelian barang dan jasa sesuai OPL/SPK/SPJB No. 13.03/05/06/SPK/2023 tgl. 16-06-2023,93.129.000,KEUANGAN,17/07/2023,18/07/2023,,93.129.000,93.129.000,0,,,0,0,,93.129.000,,,,,,,,,,,,,,,93.129.000,25/01/2024,93.129.000,0,0,,,0,0,0,0,0,0,0,  - ,  93.129.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  93.129.000 ,  93.129.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  93.129.000 ,0
1,4668_2023,8 Jul 2023,13.03/SPP/648/VIII/2023,OPEX,CV Tehnik Agung Perkasa,13.03/15/SPK/2023,,,,,,Pembayaran atas  pembelian barang dan Jasa sesuai OPL/SPK/SPJ No. 13.03/15/SPK/2023,124.320.000,KEUANGAN,08/08/2023,09/08/2023,,124.320.000,124.320.000,0,,,0,0,,124.320.000,,,124.320.000,10/06/2024,,,,,,,,,,,,,124.320.000,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  124.320.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  124.320.000 ,  124.320.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  124.320.000 ,0
1,5058_2023,25 Agu 2023,13.03/SPP/692/VIII/2023,OPEX,CV Tehnik Agung Perkasa,13.03/05/08/SPK/2023,,,,,,Pembayaran atas Pembelian Barang dan Jasa sesuai OPL/SPK No. 13.03/05/08/SPK/2023,68.958.750,KEUANGAN,28/08/2023,29/08/2023,,68.958.750,68.958.750,0,,,0,0,,68.958.750,,,68.958.750,10/06/2024,,,,,,,,,,,,,68.958.750,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  68.958.750 ,  - ,  - ,  - ,  - ,  - ,  - ,  68.958.750 ,  68.958.750 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  68.958.750 ,0
1,5407_2023,13 Sep 2023,13.03/SPP/746/IX/2023,OPEX,CV Tehnik Agung Perkasa,13.03/15/125/SPK/2023,,,,,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/15/125/SPK/2023,110.445.000,KEUANGAN,13/09/2023,14/09/2023,,110.445.000,110.445.000,0,,,0,0,,110.445.000,,,110.445.000,10/06/2024,,,,,,,,,,,,,110.445.000,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  110.445.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  110.445.000 ,  110.445.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  110.445.000 ,0
1,5684_2023,27 Sep 2023,13.03/SPP/793/IX/2023,OPEX,CV Tehnik Agung Perkasa,"13.03/15/115,116/OPL/2023",,,,,,"Pembayaran atas Pembelian barang dan Jasa sesuai OPP No. 13.03/15/115,116/OPL/2023",64.824.000,KEUANGAN,29/09/2023,Cuti,,64.824.000,64.824.000,0,,,0,0,,64.824.000,,,64.824.000,22/07/2024,,,,,,,,,,,,,64.824.000,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  64.824.000 ,  - ,  - ,  - ,  - ,  - ,  64.824.000 ,  64.824.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  64.824.000 ,0
1,6029_2023,16 Okt 2023,13.03/SPP/845/X/2023,OPEX,CV Tehnik Agung Perkasa,13.03/05/SPK/2023,22/08/2023,,12/09/23,,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/05/SPK/2023,88.411.500,KEUANGAN,16/10/2023,16/10/2023,,88.411.500,88.411.500,0,4300046725,1100007986/5200973627,0,0,,0,,17 Okt 2023,88.411.500,03/09/2024,,,,,,,,,,,,,88.411.500,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  88.411.500 ,  - ,  - ,  - ,  88.411.500 ,  88.411.500 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  88.411.500 ,0
1,6295_2023,30 Okt 2023,13.03/SPP/894/X/2023,OPEX,CV Tehnik Agung Perkasa,13.03/15/147/SPK/2023,04/10/2023,,,,,Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/15/147/SPK/2023,52.480.800,KEUANGAN,31/10/2023,31/10/2023,,52.480.800,52.480.800,0,4300048122,1100008034/5200975700,0,0,,0,,20 Okt 2023,52.480.800,03/09/2024,,,,,,,,,,,,,52.480.800,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  52.480.800 ,  - ,  - ,  - ,  52.480.800 ,  52.480.800 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  52.480.800 ,0
1,6818_2023,23 Nov 2023,13.03/SPP/971/XI/2023,OPEX,CV Tehnik Agung Perkasa,"13.03/05/12,11/SPK/2023     13.03/15/140/OPL/2023",,,,,,"Pembayaran atas Pembelian barang dan Jasa ssuai OPL/SPK/SPJB No. 13.03/05/12,11/SPK/2023 & 13.03/15/140/OPL/2023",160.822.350,KEUANGAN,23/11/2023,28/11/2023,,160.822.350,160.822.350,0,,,0,0,,160.822.350,,,160.822.350,22/07/2024,,,,,,,,,,,,,160.822.350,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  160.822.350 ,  - ,  - ,  - ,  - ,  - ,  160.822.350 ,  160.822.350 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  160.822.350 ,0
1,6848_2023,27 Nov 2023,13.03/SPP/976/XI/2023,OPEX,CV Tehnik Agung Perkasa,13.03/15/158/SPK/2023,30/10/2023,,,,,Pembayaran atas Pembelian Barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/15/158/SPK/2023 tgl. 30 Oktober 2023,187.012.800,KEUANGAN,27/11/2023,28/11/2023,,187.012.800,187.012.800,0,,,0,0,,187.012.800,,,187.012.800,22/07/2024,,,,,,,,,,,,,187.012.800,0,0,Pengolahan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  187.012.800 ,  - ,  - ,  - ,  - ,  - ,  187.012.800 ,  187.012.800 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  187.012.800 ,0
1,6913_2023,29 Nov 2023,13.03/SPP/993/XI/2023,CAPEX,CV Tehnik Agung Perkasa,13.03/SP/Sawit/63/IX/2023,06/09/2023,,,,,Rekondisi Ducting Fibre Cyclone 800 mm x 14000 mm di PKS Pelaihari sesuai Kontrak No. 13.03/SP/Sawit/63/IX/2023 tgl. 06 September 2023,342.676.005,KEUANGAN,30/11/2023,05/12/2023,,342.676.005,342.676.005,0,4100225396,1100009599/5201016489,0,0,,0,,30 Nov 2023,342.676.005,03/09/2024,,,,,,,,,,,,,342.676.005,0,0,Pekerjaan Pembangunan Mesin dan Instalasi,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  342.676.005 ,  - ,  - ,  - ,  342.676.005 ,  342.676.005 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  342.676.005 ,0
1,3420_2023,13 Jun 2023,13.03/SPP/475/VIII/2023,OPEX,PT Eonchemicals Putra,13.03/SPK/872/XI/2022,,,,,,Pembayaran bahan Kimia Waret Treatment pengadaan bersama Holding Tw. 4 2022 PT Eonchemicals Putra PKS Long Pinang 13.03/SPK/872/XI/2022,254.983.927,KEUANGAN,13/06/2023,13/09/2023,,254.983.927,254.983.927,0,,,0,0,,254.983.927,,,,,,,,,,,,,,,254.983.927,25/01/2024,254.983.927,0,0,,,0,0,0,0,0,0,0,  - ,  254.983.927 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  254.983.927 ,  254.983.927 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  254.983.927 ,0
1,4503_2023,2 Agu 2023,13.03/SPP/627/VIII/2023,OPEX,PT Eonchemicals Putra,13.03/SPK/89b/III/2023,21/03/2023,,,,,Pembayaran atas pembelian barang dan jasa sesuai OPL/SPK/SPJB No. 13.03/SPK/89b/III/2023 tgl. 21-03-2023 (Termin I - sesuai lampiran),513.949.369,KEUANGAN,02/08/2023,21/09/2023,,513.949.369,513.949.369,0,,,0,0,,513.949.369,,,513.949.369,10/06/2024,,,,,,,,,,,,,513.949.369,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  513.949.369 ,  - ,  - ,  - ,  - ,  - ,  - ,  513.949.369 ,  513.949.369 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  513.949.369 ,0
1,4108_2023,18 Jul 2023,13.03/SPP/555/VII/2023,OPEX,PT Eonchemicals Putra,13.03/SPK/872/XI/2022,,,,,,Pembayaran atas Pembelian Barang dan Jasa sesuai OPL/SPK/SPJB No. 13.03/SPK/872/XI/2022,296.142.783,KEUANGAN,18/07/2023,14/09/2023,,296.142.783,296.142.783,0,,,0,0,,296.142.783,,,,,,,,,,,,,,,296.142.783,22/03/2024,296.142.783,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  296.142.783 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  296.142.783 ,  296.142.783 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  296.142.783 ,0
1,4506_2023,11 Sep 2023,13.03/SPP/738/IX/2023,OPEX,PT Eonchemicals Putra,13.03/SPK/872/XI/2022,29/11/2022,,,,,Pembayaran atas pembelian barang dan jasa sesuai OPL/SPK/SPJB No. 13.03/SPK/872/XI/2022 tgl. 29-11-2022,186.077.475,KEUANGAN,02/08/2023,13/09/2023,,186.077.475,186.077.475,0,,,0,0,,186.077.475,,,,,,,,,,,,,,,186.077.475,22/03/2024,186.077.475,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  186.077.475 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  186.077.475 ,  186.077.475 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  186.077.475 ,0
1,5569_2023,19 Sep 2023,13.03/SPP/770/IX/2023,OPEX,PT Eonchemicals Putra,13.03/SP/09/III/2023,,,,,,Pembayaran pengadaan bersama Bahan Kimia WTC PKS Long Pinang Droping I B sesuai SP No. 13.03/SP/09/III/2023,279.668.551,KEUANGAN,21/09/2023,22/09/2023,,279.668.551,279.668.551,0,,,0,0,,279.668.551,,,,,,,,,,,,,,,279.668.551,22/03/2024,279.668.551,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  279.668.551 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  279.668.551 ,  279.668.551 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  279.668.551 ,0
1,5568_2023,19 Sep 2023,13.03/SPP/771/IX/2023,OPEX,PT Eonchemicals Putra,13.03/SP/09/III/2023,,,,,,Pembayaran pengadaan Bersama Bahan Kimia WTC PKS Rimba Belian Droping II SP No. 13.03/SP/09/III/2023,256.655.893,KEUANGAN,21/09/2023,22/09/2023,,256.655.893,256.655.893,0,,,0,0,,256.655.893,,,,,,,,,,,,,,,256.655.893,22/03/2024,256.655.893,0,0,,,0,0,0,0,0,0,0,  - ,  - ,  - ,  256.655.893 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  256.655.893 ,  256.655.893 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  256.655.893 ,0
